date,time,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
2012-11-27,05:00:00,4,0,1,2,12.3,14.395,81,15.0013,15.090221
2012-11-27,06:00:00,4,0,1,2,12.3,15.15,81,11.0014,62.897755
2012-11-27,07:00:00,4,0,1,3,12.3,15.15,81,8.9981,92.53822
2012-11-27,08:00:00,4,0,1,3,13.12,15.91,81,11.0014,321.05063
2012-11-27,09:00:00,4,0,1,2,13.12,16.665,81,8.9981,127.49441
2012-11-27,10:00:00,4,0,1,3,13.12,15.91,81,12.998,61.928314
2012-11-27,11:00:00,4,0,1,3,12.3,13.635,87,19.9995,48.95848
2012-11-27,12:00:00,4,0,1,3,11.48,12.88,87,26.0027,76.303604
2012-11-27,13:00:00,4,0,1,3,11.48,13.635,87,16.9979,70.25399
2012-11-27,14:00:00,4,0,1,3,11.48,12.88,87,23.9994,69.93743
2012-11-27,15:00:00,4,0,1,2,12.3,13.635,75,19.9995,83.43035
2012-11-27,16:00:00,4,0,1,2,12.3,13.635,75,19.9995,79.51355
2012-11-27,17:00:00,4,0,1,2,12.3,13.635,75,26.0027,161.90294
2012-11-27,18:00:00,4,0,1,1,10.66,11.365,81,23.9994,136.91798
2012-11-27,19:00:00,4,0,1,1,10.66,12.88,73,19.9995,87.90967
2012-11-27,20:00:00,4,0,1,1,10.66,11.365,75,22.0028,66.79353
2012-11-27,21:00:00,4,0,1,1,9.84,10.605,81,19.0012,60.046684
2012-11-27,22:00:00,4,0,1,1,9.84,12.12,81,11.0014,35.39673
2012-11-27,23:00:00,4,0,1,2,10.66,12.12,81,16.9979,19.363728
2012-11-28,00:00:00,4,0,1,2,10.66,12.12,75,16.9979,10.524094
2012-11-28,01:00:00,4,0,1,2,10.66,12.88,75,15.0013,2.5381765
2012-11-28,02:00:00,4,0,1,2,10.66,12.88,75,15.0013,2.0375485
2012-11-28,03:00:00,4,0,1,2,10.66,12.88,70,15.0013,1.9440526
2012-11-28,04:00:00,4,0,1,2,10.66,12.88,70,12.998,2.976863
2012-11-28,05:00:00,4,0,1,2,10.66,13.635,70,8.9981,15.090221
2012-11-28,06:00:00,4,0,1,2,10.66,12.88,65,15.0013,62.897755
2012-11-28,07:00:00,4,0,1,2,10.66,12.88,56,12.998,92.53822
2012-11-28,08:00:00,4,0,1,1,9.84,10.605,60,19.0012,198.60425
2012-11-28,09:00:00,4,0,1,1,11.48,13.635,52,12.998,123.75444
2012-11-28,10:00:00,4,0,1,1,12.3,15.91,49,7.0015,68.62571
2012-11-28,11:00:00,4,0,1,1,13.12,15.91,45,11.0014,62.964645
2012-11-28,12:00:00,4,0,1,1,13.94,15.15,42,26.0027,46.40315
2012-11-28,13:00:00,4,0,1,1,13.94,16.665,42,12.998,60.243942
2012-11-28,14:00:00,4,0,1,1,14.76,16.665,40,19.9995,49.316277
2012-11-28,15:00:00,4,0,1,1,14.76,16.665,32,22.0028,60.78875
2012-11-28,16:00:00,4,0,1,1,14.76,16.665,29,16.9979,66.73072
2012-11-28,17:00:00,4,0,1,1,13.94,16.665,31,8.9981,134.97942
2012-11-28,18:00:00,4,0,1,1,13.12,15.15,33,19.0012,136.91798
2012-11-28,19:00:00,4,0,1,1,13.12,15.91,36,11.0014,87.90967
2012-11-28,20:00:00,4,0,1,1,13.12,16.665,36,8.9981,66.79353
2012-11-28,21:00:00,4,0,1,1,12.3,15.15,39,11.0014,60.046684
2012-11-28,22:00:00,4,0,1,1,11.48,13.635,45,11.0014,35.39673
2012-11-28,23:00:00,4,0,1,1,10.66,13.635,48,8.9981,9.768332
2012-11-29,00:00:00,4,0,1,1,9.84,12.88,56,6.0032,10.124883
2012-11-29,01:00:00,4,0,1,1,9.02,12.88,64,6.0032,2.5740519
2012-11-29,02:00:00,4,0,1,1,9.02,13.635,64,0.0,2.064546
2012-11-29,04:00:00,4,0,1,1,8.2,11.365,75,6.0032,3.0163074
2012-11-29,05:00:00,4,0,1,1,8.2,12.88,69,0.0,15.290173
2012-11-29,06:00:00,4,0,1,1,9.02,13.635,69,0.0,63.053185
2012-11-29,07:00:00,4,0,1,1,8.2,12.88,64,0.0,78.82362
2012-11-29,08:00:00,4,0,1,1,8.2,11.365,69,7.0015,198.60425
2012-11-29,09:00:00,4,0,1,1,9.84,14.395,60,0.0,123.75444
2012-11-29,10:00:00,4,0,1,1,11.48,15.15,65,6.0032,68.62571
2012-11-29,11:00:00,4,0,1,1,14.76,17.425,37,15.0013,62.964645
2012-11-29,12:00:00,4,0,1,1,14.76,17.425,40,11.0014,46.40315
2012-11-29,13:00:00,4,0,1,1,15.58,19.695,32,8.9981,60.243942
2012-11-29,14:00:00,4,0,1,1,14.76,17.425,43,15.0013,49.316277
2012-11-29,15:00:00,4,0,1,1,14.76,16.665,43,19.0012,60.78875
2012-11-29,16:00:00,4,0,1,1,14.76,17.425,40,15.0013,66.73072
2012-11-29,17:00:00,4,0,1,1,13.94,16.665,39,12.998,134.97942
2012-11-29,18:00:00,4,0,1,1,13.12,15.91,49,11.0014,136.91798
2012-11-29,19:00:00,4,0,1,1,12.3,14.395,52,12.998,87.90967
2012-11-29,20:00:00,4,0,1,1,12.3,15.15,52,11.0014,66.79353
2012-11-29,21:00:00,4,0,1,1,10.66,13.635,65,8.9981,60.046684
2012-11-29,22:00:00,4,0,1,1,10.66,14.395,70,6.0032,35.39673
2012-11-29,23:00:00,4,0,1,1,11.48,15.91,61,0.0,9.768332
2012-11-30,00:00:00,4,0,1,1,10.66,12.88,70,11.0014,10.124883
2012-11-30,01:00:00,4,0,1,1,9.84,12.88,70,6.0032,2.5740519
2012-11-30,02:00:00,4,0,1,1,9.84,14.395,75,0.0,2.064546
2012-11-30,03:00:00,4,0,1,1,9.84,14.395,75,0.0,1.9698114
2012-11-30,04:00:00,4,0,1,1,9.02,13.635,75,0.0,3.0163074
2012-11-30,05:00:00,4,0,1,1,8.2,12.88,80,0.0,15.290173
2012-11-30,06:00:00,4,0,1,1,8.2,12.88,86,0.0,63.053185
2012-11-30,07:00:00,4,0,1,1,9.02,13.635,80,0.0,78.82362
2012-11-30,08:00:00,4,0,1,2,9.02,12.88,80,6.0032,321.05063
2012-11-30,09:00:00,4,0,1,1,9.84,12.88,75,6.0032,123.75444
2012-11-30,10:00:00,4,0,1,2,12.3,16.665,65,0.0,61.928314
2012-11-30,11:00:00,4,0,1,2,13.94,17.425,53,6.0032,48.95848
2012-11-30,12:00:00,4,0,1,2,15.58,19.695,46,0.0,76.303604
2012-11-30,13:00:00,4,0,1,2,16.4,20.455,40,11.0014,70.25399
2012-11-30,14:00:00,4,0,1,2,16.4,20.455,40,7.0015,69.93743
2012-11-30,15:00:00,4,0,1,2,17.22,21.21,38,7.0015,83.43035
2012-11-30,16:00:00,4,0,1,1,16.4,20.455,43,8.9981,66.73072
2012-11-30,17:00:00,4,0,1,1,14.76,17.425,50,12.998,134.97942
2012-11-30,18:00:00,4,0,1,2,13.94,18.18,61,0.0,141.74945
2012-11-30,19:00:00,4,0,1,1,13.12,17.425,66,0.0,87.90967
2012-11-30,20:00:00,4,0,1,1,13.12,17.425,66,0.0,66.79353
2012-11-30,21:00:00,4,0,1,1,12.3,15.91,75,6.0032,60.046684
2012-11-30,22:00:00,4,0,1,1,12.3,16.665,75,0.0,35.39673
2012-11-30,23:00:00,4,0,1,2,12.3,15.91,75,6.0032,19.363728
2012-12-01,00:00:00,4,0,0,1,10.66,15.15,81,0.0,108.0
2012-12-01,01:00:00,4,0,0,1,10.66,15.15,81,0.0,69.0
2012-12-01,02:00:00,4,0,0,2,10.66,15.15,81,0.0,50.0
2012-12-01,03:00:00,4,0,0,2,10.66,13.635,81,8.9981,15.0
2012-12-01,04:00:00,4,0,0,1,10.66,14.395,81,6.0032,5.0
2012-12-01,05:00:00,4,0,0,1,9.84,12.88,87,6.0032,13.0
2012-12-01,06:00:00,4,0,0,1,9.84,12.12,87,8.9981,27.0
2012-12-01,07:00:00,4,0,0,2,9.84,12.12,87,8.9981,63.0
2012-12-01,08:00:00,4,0,0,2,9.84,12.12,87,8.9981,144.0
2012-12-01,09:00:00,4,0,0,2,10.66,12.12,93,16.9979,193.0
2012-12-01,10:00:00,4,0,0,2,11.48,13.635,89,11.0014,256.0
2012-12-01,11:00:00,4,0,0,2,13.12,16.665,76,7.0015,392.0
2012-12-01,12:00:00,4,0,0,2,13.12,16.665,81,6.0032,446.0
2012-12-01,13:00:00,4,0,0,2,13.94,18.18,76,0.0,509.0
2012-12-01,14:00:00,4,0,0,2,14.76,18.94,71,0.0,479.0
2012-12-01,15:00:00,4,0,0,2,16.4,20.455,62,0.0,484.0
2012-12-01,16:00:00,4,0,0,2,15.58,19.695,66,0.0,443.0
2012-12-01,17:00:00,4,0,0,2,13.94,17.425,76,7.0015,320.0
2012-12-01,18:00:00,4,0,0,2,13.94,18.18,76,0.0,297.0
2012-12-01,19:00:00,4,0,0,2,13.12,17.425,81,0.0,249.0
2012-12-01,20:00:00,4,0,0,1,13.12,17.425,81,0.0,198.0
2012-12-01,21:00:00,4,0,0,2,12.3,16.665,87,0.0,158.0
2012-12-01,22:00:00,4,0,0,2,12.3,16.665,87,0.0,147.0
2012-12-01,23:00:00,4,0,0,2,13.12,17.425,81,0.0,126.0
2012-12-02,00:00:00,4,0,0,2,12.3,15.91,87,6.0032,117.0
2012-12-02,01:00:00,4,0,0,2,12.3,15.91,87,6.0032,94.0
2012-12-02,02:00:00,4,0,0,2,12.3,16.665,87,0.0,74.0
2012-12-02,03:00:00,4,0,0,2,10.66,15.15,93,0.0,25.0
2012-12-02,04:00:00,4,0,0,2,10.66,15.15,93,0.0,7.0
2012-12-02,05:00:00,4,0,0,2,10.66,15.15,93,0.0,8.0
2012-12-02,06:00:00,4,0,0,2,9.84,12.12,93,8.9981,16.0
2012-12-02,07:00:00,4,0,0,2,9.84,12.12,93,8.9981,31.0
2012-12-02,08:00:00,4,0,0,2,10.66,14.395,93,6.0032,93.0
2012-12-02,09:00:00,4,0,0,2,11.48,13.635,93,11.0014,172.0
2012-12-02,10:00:00,4,0,0,2,12.3,16.665,87,0.0,293.0
2012-12-02,11:00:00,4,0,0,2,13.12,15.91,81,11.0014,355.0
2012-12-02,12:00:00,4,0,0,2,13.94,16.665,81,11.0014,520.0
2012-12-02,13:00:00,4,0,0,1,16.4,20.455,71,15.0013,431.0
2012-12-02,14:00:00,4,0,0,1,18.04,21.97,62,16.9979,473.0
2012-12-02,15:00:00,4,0,0,1,18.04,21.97,67,8.9981,417.0
2012-12-02,16:00:00,4,0,0,2,18.04,21.97,67,7.0015,443.0
2012-12-02,17:00:00,4,0,0,3,16.4,20.455,76,12.998,303.0
2012-12-02,18:00:00,4,0,0,2,18.04,21.97,72,7.0015,203.0
2012-12-02,19:00:00,4,0,0,2,16.4,20.455,82,12.998,174.0
2012-12-02,20:00:00,4,0,0,2,17.22,21.21,82,12.998,154.0
2012-12-02,21:00:00,4,0,0,2,18.04,21.97,77,15.0013,99.0
2012-12-02,22:00:00,4,0,0,2,18.04,21.97,77,12.998,96.0
2012-12-02,23:00:00,4,0,0,2,17.22,21.21,82,8.9981,51.0
2012-12-03,00:00:00,4,0,1,2,17.22,21.21,82,11.0014,21.0
2012-12-03,01:00:00,4,0,1,1,16.4,20.455,82,8.9981,13.0
2012-12-03,02:00:00,4,0,1,1,17.22,21.21,77,11.0014,10.0
2012-12-03,03:00:00,4,0,1,1,15.58,19.695,87,0.0,8.0
2012-12-03,04:00:00,4,0,1,1,14.76,18.94,93,0.0,5.0
2012-12-03,05:00:00,4,0,1,1,13.94,17.425,93,6.0032,38.0
2012-12-03,06:00:00,4,0,1,1,14.76,18.94,93,0.0,138.0
2012-12-03,07:00:00,4,0,1,2,13.94,18.18,93,0.0,396.0
2012-12-03,08:00:00,4,0,1,1,14.76,18.94,93,0.0,731.0
2012-12-03,09:00:00,4,0,1,1,16.4,20.455,87,6.0032,308.0
2012-12-03,10:00:00,4,0,1,1,18.04,21.97,77,8.9981,136.0
2012-12-03,11:00:00,4,0,1,1,19.68,23.485,77,8.9981,233.0
2012-12-03,12:00:00,4,0,1,1,21.32,25.0,68,11.0014,268.0
2012-12-03,13:00:00,4,0,1,1,23.78,27.275,56,6.0032,321.0
2012-12-03,14:00:00,4,0,1,1,24.6,31.06,53,0.0,260.0
2012-12-03,15:00:00,4,0,1,1,24.6,31.06,56,0.0,268.0
2012-12-03,16:00:00,4,0,1,1,24.6,31.06,53,8.9981,442.0
2012-12-03,17:00:00,4,0,1,1,21.32,25.0,63,7.0015,708.0
2012-12-03,18:00:00,4,0,1,1,20.5,24.24,68,6.0032,692.0
2012-12-03,19:00:00,4,0,1,1,20.5,24.24,68,6.0032,471.0
2012-12-03,20:00:00,4,0,1,2,18.86,22.725,77,0.0,300.0
2012-12-03,21:00:00,4,0,1,1,18.04,21.97,82,12.998,221.0
2012-12-03,22:00:00,4,0,1,1,17.22,21.21,82,7.0015,144.0
2012-12-03,23:00:00,4,0,1,1,17.22,21.21,82,7.0015,102.0
2012-12-04,00:00:00,4,0,1,1,17.22,21.21,88,7.0015,55.0
2012-12-04,01:00:00,4,0,1,1,17.22,21.21,82,7.0015,25.0
2012-12-04,02:00:00,4,0,1,1,17.22,21.21,88,6.0032,8.0
2012-12-04,03:00:00,4,0,1,2,16.4,20.455,87,8.9981,4.0
2012-12-04,04:00:00,4,0,1,2,16.4,20.455,87,8.9981,7.0
2012-12-04,05:00:00,4,0,1,2,18.04,21.97,88,0.0,46.0
2012-12-04,06:00:00,4,0,1,2,14.76,18.94,93,0.0,153.0
2012-12-04,07:00:00,4,0,1,1,17.22,21.21,88,8.9981,502.0
2012-12-04,08:00:00,4,0,1,2,18.04,21.97,88,11.0014,721.0
2012-12-04,09:00:00,4,0,1,1,18.86,22.725,82,7.0015,336.0
2012-12-04,10:00:00,4,0,1,1,18.86,22.725,82,12.998,156.0
2012-12-04,11:00:00,4,0,1,1,19.68,23.485,77,12.998,207.0
2012-12-04,12:00:00,4,0,1,1,21.32,25.0,68,12.998,312.0
2012-12-04,13:00:00,4,0,1,2,22.14,25.76,64,11.0014,272.0
2012-12-04,14:00:00,4,0,1,2,23.78,27.275,56,15.0013,270.0
2012-12-04,15:00:00,4,0,1,2,24.6,31.06,49,16.9979,300.0
2012-12-04,16:00:00,4,0,1,1,23.78,27.275,49,19.0012,435.0
2012-12-04,17:00:00,4,0,1,1,21.32,25.0,59,15.0013,743.0
2012-12-04,18:00:00,4,0,1,1,20.5,24.24,63,15.0013,731.0
2012-12-04,19:00:00,4,0,1,1,19.68,23.485,67,15.0013,460.0
2012-12-04,20:00:00,4,0,1,2,20.5,24.24,63,15.0013,306.0
2012-12-04,21:00:00,4,0,1,2,20.5,24.24,63,16.9979,280.0
2012-12-04,22:00:00,4,0,1,2,20.5,24.24,63,19.9995,181.0
2012-12-04,23:00:00,4,0,1,1,19.68,23.485,67,16.9979,96.0
2012-12-05,00:00:00,4,0,1,1,20.5,24.24,59,19.0012,37.0
2012-12-05,01:00:00,4,0,1,1,21.32,25.0,55,22.0028,11.0
2012-12-05,02:00:00,4,0,1,1,18.86,22.725,67,11.0014,9.0
2012-12-05,03:00:00,4,0,1,1,19.68,23.485,67,8.9981,7.0
2012-12-05,04:00:00,4,0,1,1,20.5,24.24,63,30.0026,10.0
2012-12-05,05:00:00,4,0,1,1,20.5,24.24,59,19.0012,49.0
2012-12-05,06:00:00,4,0,1,3,19.68,23.485,55,26.0027,124.0
2012-12-05,07:00:00,4,0,1,3,18.86,22.725,59,19.9995,398.0
2012-12-05,08:00:00,4,0,1,2,18.04,21.97,58,19.0012,759.0
2012-12-05,09:00:00,4,0,1,2,18.04,21.97,51,15.0013,388.0
2012-12-05,10:00:00,4,0,1,2,18.04,21.97,47,23.9994,141.0
2012-12-05,11:00:00,4,0,1,1,18.04,21.97,44,19.0012,172.0
2012-12-05,12:00:00,4,0,1,1,18.04,21.97,41,19.0012,232.0
2012-12-05,13:00:00,4,0,1,1,18.86,22.725,41,19.0012,214.0
2012-12-05,14:00:00,4,0,1,1,19.68,23.485,33,32.9975,218.0
2012-12-05,15:00:00,4,0,1,1,19.68,23.485,33,19.0012,285.0
2012-12-05,16:00:00,4,0,1,1,18.86,22.725,33,19.0012,377.0
2012-12-05,17:00:00,4,0,1,1,18.04,21.97,35,19.0012,605.0
2012-12-05,18:00:00,4,0,1,1,17.22,21.21,35,30.0026,609.0
2012-12-05,19:00:00,4,0,1,1,15.58,19.695,43,23.9994,414.0
2012-12-05,20:00:00,4,0,1,1,13.94,15.15,46,26.0027,293.0
2012-12-05,21:00:00,4,0,1,1,13.94,15.15,46,27.9993,198.0
2012-12-05,22:00:00,4,0,1,1,13.12,14.395,45,26.0027,105.0
2012-12-05,23:00:00,4,0,1,1,12.3,13.635,49,26.0027,74.0
2012-12-06,00:00:00,4,0,1,1,10.66,12.12,48,19.0012,44.0
2012-12-06,01:00:00,4,0,1,1,10.66,12.12,48,19.0012,16.0
2012-12-06,02:00:00,4,0,1,1,9.84,10.605,52,19.0012,9.0
2012-12-06,03:00:00,4,0,1,1,9.02,11.365,55,12.998,2.0
2012-12-06,04:00:00,4,0,1,1,9.02,10.605,55,19.9995,9.0
2012-12-06,05:00:00,4,0,1,1,9.02,10.605,55,19.0012,32.0
2012-12-06,06:00:00,4,0,1,1,9.02,10.605,55,19.9995,124.0
2012-12-06,07:00:00,4,0,1,1,9.02,10.605,51,19.9995,389.0
2012-12-06,08:00:00,4,0,1,1,9.02,10.605,51,19.9995,659.0
2012-12-06,09:00:00,4,0,1,1,9.84,11.365,48,12.998,276.0
2012-12-06,10:00:00,4,0,1,1,9.84,11.365,52,12.998,145.0
2012-12-06,11:00:00,4,0,1,1,10.66,12.88,48,11.0014,178.0
2012-12-06,12:00:00,4,0,1,1,11.48,15.91,41,0.0,235.0
2012-12-06,13:00:00,4,0,1,1,12.3,16.665,39,0.0,245.0
2012-12-06,14:00:00,4,0,1,1,12.3,15.91,42,6.0032,212.0
2012-12-06,15:00:00,4,0,1,1,13.12,17.425,39,0.0,270.0
2012-12-06,16:00:00,4,0,1,1,13.12,17.425,42,0.0,331.0
2012-12-06,17:00:00,4,0,1,1,12.3,15.91,45,7.0015,617.0
2012-12-06,18:00:00,4,0,1,1,11.48,13.635,45,11.0014,565.0
2012-12-06,19:00:00,4,0,1,1,10.66,12.88,60,12.998,373.0
2012-12-06,20:00:00,4,0,1,2,9.84,12.88,60,7.0015,227.0
2012-12-06,21:00:00,4,0,1,2,9.84,12.12,60,8.9981,191.0
2012-12-06,22:00:00,4,0,1,1,9.84,12.12,65,11.0014,133.0
2012-12-06,23:00:00,4,0,1,1,9.84,12.12,65,11.0014,93.0
2012-12-07,00:00:00,4,0,1,1,9.84,12.88,70,7.0015,48.0
2012-12-07,01:00:00,4,0,1,2,9.84,11.365,70,12.998,28.0
2012-12-07,02:00:00,4,0,1,2,10.66,13.635,70,8.9981,11.0
2012-12-07,03:00:00,4,0,1,2,10.66,12.88,81,12.998,5.0
2012-12-07,04:00:00,4,0,1,1,10.66,13.635,75,7.0015,10.0
2012-12-07,05:00:00,4,0,1,2,10.66,13.635,81,7.0015,26.0
2012-12-07,06:00:00,4,0,1,2,11.48,13.635,75,11.0014,84.0
2012-12-07,07:00:00,4,0,1,3,11.48,13.635,81,11.0014,215.0
2012-12-07,08:00:00,4,0,1,2,12.3,14.395,75,12.998,441.0
2012-12-07,09:00:00,4,0,1,2,12.3,15.15,81,8.9981,301.0
2012-12-07,10:00:00,4,0,1,2,13.12,15.91,76,11.0014,166.0
2012-12-07,11:00:00,4,0,1,2,13.12,15.91,76,12.998,203.0
2012-12-07,12:00:00,4,0,1,2,13.94,16.665,71,12.998,240.0
2012-12-07,13:00:00,4,0,1,2,14.76,17.425,66,8.9981,220.0
2012-12-07,14:00:00,4,0,1,2,14.76,17.425,71,11.0014,215.0
2012-12-07,15:00:00,4,0,1,2,14.76,17.425,71,11.0014,303.0
2012-12-07,16:00:00,4,0,1,1,14.76,17.425,76,8.9981,375.0
2012-12-07,17:00:00,4,0,1,2,15.58,19.695,66,0.0,568.0
2012-12-07,18:00:00,4,0,1,2,15.58,19.695,71,7.0015,498.0
2012-12-07,19:00:00,4,0,1,2,15.58,19.695,76,0.0,352.0
2012-12-07,20:00:00,4,0,1,3,15.58,19.695,76,7.0015,241.0
2012-12-07,21:00:00,4,0,1,2,14.76,18.18,93,7.0015,171.0
2012-12-07,22:00:00,4,0,1,2,14.76,18.18,93,6.0032,165.0
2012-12-07,23:00:00,4,0,1,2,14.76,18.18,93,6.0032,122.0
2012-12-08,00:00:00,4,0,0,2,14.76,18.18,93,6.0032,103.0
2012-12-08,01:00:00,4,0,0,2,14.76,17.425,93,8.9981,100.0
2012-12-08,02:00:00,4,0,0,2,14.76,17.425,93,8.9981,70.0
2012-12-08,03:00:00,4,0,0,2,14.76,18.18,93,7.0015,29.0
2012-12-08,04:00:00,4,0,0,2,14.76,18.94,93,0.0,12.0
2012-12-08,05:00:00,4,0,0,2,14.76,18.18,93,7.0015,6.0
2012-12-08,06:00:00,4,0,0,2,14.76,18.18,93,7.0015,20.0
2012-12-08,07:00:00,4,0,0,2,14.76,18.18,100,6.0032,39.0
2012-12-08,08:00:00,4,0,0,2,15.58,19.695,94,6.0032,111.0
2012-12-08,09:00:00,4,0,0,2,15.58,19.695,94,0.0,170.0
2012-12-08,10:00:00,4,0,0,2,16.4,20.455,87,8.9981,287.0
2012-12-08,11:00:00,4,0,0,2,16.4,20.455,87,7.0015,404.0
2012-12-08,12:00:00,4,0,0,2,16.4,20.455,87,15.0013,486.0
2012-12-08,13:00:00,4,0,0,2,16.4,20.455,87,11.0014,547.0
2012-12-08,14:00:00,4,0,0,2,16.4,20.455,87,19.0012,542.0
2012-12-08,15:00:00,4,0,0,1,17.22,21.21,82,11.0014,541.0
2012-12-08,16:00:00,4,0,0,1,17.22,21.21,82,11.0014,507.0
2012-12-08,17:00:00,4,0,0,1,15.58,19.695,87,8.9981,345.0
2012-12-08,18:00:00,4,0,0,1,16.4,20.455,87,7.0015,304.0
2012-12-08,19:00:00,4,0,0,1,16.4,20.455,87,0.0,246.0
2012-12-08,20:00:00,4,0,0,2,14.76,18.94,100,0.0,182.0
2012-12-08,21:00:00,4,0,0,2,14.76,18.94,100,0.0,209.0
2012-12-08,22:00:00,4,0,0,2,15.58,19.695,94,7.0015,160.0
2012-12-08,23:00:00,4,0,0,2,16.4,20.455,94,0.0,162.0
2012-12-09,00:00:00,4,0,0,2,16.4,20.455,87,8.9981,118.0
2012-12-09,01:00:00,4,0,0,2,16.4,20.455,87,7.0015,102.0
2012-12-09,02:00:00,4,0,0,2,16.4,20.455,87,7.0015,78.0
2012-12-09,03:00:00,4,0,0,2,16.4,20.455,87,7.0015,48.0
2012-12-09,04:00:00,4,0,0,2,16.4,20.455,94,7.0015,12.0
2012-12-09,05:00:00,4,0,0,2,16.4,20.455,87,7.0015,8.0
2012-12-09,06:00:00,4,0,0,3,16.4,20.455,94,7.0015,6.0
2012-12-09,07:00:00,4,0,0,3,16.4,20.455,87,15.0013,23.0
2012-12-09,08:00:00,4,0,0,3,16.4,20.455,87,11.0014,69.0
2012-12-09,09:00:00,4,0,0,2,16.4,20.455,87,16.9979,103.0
2012-12-09,10:00:00,4,0,0,2,16.4,20.455,87,19.0012,219.0
2012-12-09,11:00:00,4,0,0,2,16.4,20.455,87,19.9995,250.0
2012-12-09,12:00:00,4,0,0,2,16.4,20.455,82,19.9995,315.0
2012-12-09,13:00:00,4,0,0,2,15.58,19.695,87,19.0012,285.0
2012-12-09,14:00:00,4,0,0,2,15.58,19.695,87,12.998,232.0
2012-12-09,15:00:00,4,0,0,3,14.76,17.425,93,11.0014,225.0
2012-12-09,16:00:00,4,0,0,3,14.76,17.425,93,11.0014,253.0
2012-12-09,17:00:00,4,0,0,3,14.76,17.425,93,8.9981,229.0
2012-12-09,18:00:00,4,0,0,3,14.76,18.18,93,6.0032,198.0
2012-12-09,19:00:00,4,0,0,3,15.58,19.695,94,6.0032,122.0
2012-12-09,20:00:00,4,0,0,3,14.76,18.18,100,6.0032,108.0
2012-12-09,21:00:00,4,0,0,2,14.76,18.18,100,7.0015,96.0
2012-12-09,22:00:00,4,0,0,3,14.76,18.18,93,7.0015,78.0
2012-12-09,23:00:00,4,0,0,3,14.76,18.18,100,6.0032,51.0
2012-12-10,00:00:00,4,0,1,3,14.76,18.18,100,6.0032,20.0
2012-12-10,01:00:00,4,0,1,2,14.76,18.94,100,0.0,4.0
2012-12-10,02:00:00,4,0,1,2,15.58,19.695,94,7.0015,5.0
2012-12-10,03:00:00,4,0,1,2,15.58,19.695,94,7.0015,4.0
2012-12-10,04:00:00,4,0,1,2,15.58,19.695,94,7.0015,12.0
2012-12-10,05:00:00,4,0,1,2,15.58,19.695,94,7.0015,27.0
2012-12-10,06:00:00,4,0,1,2,15.58,19.695,94,11.0014,123.0
2012-12-10,07:00:00,4,0,1,2,15.58,19.695,94,16.9979,294.0
2012-12-10,08:00:00,4,0,1,2,17.22,21.21,100,16.9979,584.0
2012-12-10,09:00:00,4,0,1,2,17.22,21.21,100,15.0013,284.0
2012-12-10,10:00:00,4,0,1,2,18.04,21.97,94,15.0013,133.0
2012-12-10,11:00:00,4,0,1,3,18.86,22.725,94,15.0013,134.0
2012-12-10,12:00:00,4,0,1,3,18.04,21.97,100,15.0013,173.0
2012-12-10,13:00:00,4,0,1,3,18.04,21.97,100,15.0013,220.0
2012-12-10,14:00:00,4,0,1,2,20.5,24.24,94,15.0013,210.0
2012-12-10,15:00:00,4,0,1,2,20.5,24.24,87,11.0014,236.0
2012-12-10,16:00:00,4,0,1,2,20.5,24.24,88,7.0015,345.0
2012-12-10,17:00:00,4,0,1,2,19.68,23.485,82,19.0012,616.0
2012-12-10,18:00:00,4,0,1,2,18.86,22.725,88,19.0012,564.0
2012-12-10,19:00:00,4,0,1,1,21.32,25.0,77,19.0012,427.0
2012-12-10,20:00:00,4,0,1,1,18.86,22.725,88,16.9979,300.0
2012-12-10,21:00:00,4,0,1,2,18.86,22.725,94,12.998,245.0
2012-12-10,22:00:00,4,0,1,2,20.5,24.24,82,15.0013,126.0
2012-12-10,23:00:00,4,0,1,1,18.86,22.725,88,16.9979,84.0
2012-12-11,00:00:00,4,0,1,3,18.86,22.725,77,31.0009,31.0
2012-12-11,01:00:00,4,0,1,1,17.22,21.21,71,30.0026,8.0
2012-12-11,02:00:00,4,0,1,2,16.4,20.455,66,22.0028,1.0
2012-12-11,03:00:00,4,0,1,3,14.76,16.665,76,19.0012,3.0
2012-12-11,04:00:00,4,0,1,2,13.94,15.91,76,19.0012,8.0
2012-12-11,05:00:00,4,0,1,3,13.94,15.15,71,22.0028,41.0
2012-12-11,06:00:00,4,0,1,2,13.94,15.15,71,19.9995,118.0
2012-12-11,07:00:00,4,0,1,1,13.94,15.15,66,27.9993,380.0
2012-12-11,08:00:00,4,0,1,2,13.94,15.15,61,19.9995,724.0
2012-12-11,09:00:00,4,0,1,1,13.94,15.15,61,26.0027,334.0
2012-12-11,10:00:00,4,0,1,1,14.76,16.665,57,22.0028,154.0
2012-12-11,11:00:00,4,0,1,2,14.76,16.665,53,23.9994,173.0
2012-12-11,12:00:00,4,0,1,2,14.76,15.91,53,30.0026,226.0
2012-12-11,13:00:00,4,0,1,2,15.58,19.695,50,15.0013,254.0
2012-12-11,14:00:00,4,0,1,2,15.58,19.695,50,15.0013,204.0
2012-12-11,15:00:00,4,0,1,2,15.58,19.695,50,15.0013,270.0
2012-12-11,16:00:00,4,0,1,2,15.58,19.695,50,15.0013,358.0
2012-12-11,17:00:00,4,0,1,1,13.12,15.15,53,15.0013,601.0
