datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
2012-07-27 13:00:00,3,0,1,1,34.44,38.635,47,19.0012,245.55476
2012-07-27 14:00:00,3,0,1,1,35.26,40.15,47,19.9995,261.00122
2012-07-27 15:00:00,3,0,1,1,35.26,39.395,41,15.0013,283.42578
2012-07-27 16:00:00,3,0,1,1,34.44,38.635,47,15.0013,388.91183
2012-07-27 17:00:00,3,0,1,1,35.26,39.395,41,19.0012,759.9848
2012-07-27 18:00:00,3,0,1,1,33.62,37.88,46,11.0014,742.5766
2012-07-27 19:00:00,3,0,1,1,33.62,38.635,52,12.998,543.7531
2012-07-27 20:00:00,3,0,1,1,31.98,37.12,59,7.0015,443.86374
2012-07-27 21:00:00,3,0,1,1,31.98,37.12,59,7.0015,348.12048
2012-07-27 22:00:00,3,0,1,1,31.98,37.12,59,8.9981,242.948
2012-07-27 23:00:00,3,0,1,1,31.16,36.365,66,0.0,133.82016
2012-07-28 00:00:00,3,0,0,1,30.34,34.09,62,8.9981,158.20828
2012-07-28 01:00:00,3,0,0,1,29.52,34.09,70,6.0032,92.69102
2012-07-28 02:00:00,3,0,0,1,29.52,34.09,70,0.0,83.979965
2012-07-28 03:00:00,3,0,0,1,29.52,34.09,70,0.0,43.781143
2012-07-28 04:00:00,3,0,0,1,28.7,33.335,79,12.998,5.0085115
2012-07-28 05:00:00,3,0,0,1,27.88,31.82,79,11.0014,14.676398
2012-07-28 06:00:00,3,0,0,1,28.7,32.575,70,7.0015,26.286741
2012-07-28 07:00:00,3,0,0,1,29.52,34.09,70,8.9981,55.030014
2012-07-28 08:00:00,3,0,0,1,30.34,34.85,66,11.0014,153.66754
2012-07-28 09:00:00,3,0,0,1,31.98,37.12,59,7.0015,256.3809
2012-07-28 10:00:00,3,0,0,1,33.62,38.635,52,15.0013,464.26068
2012-07-28 11:00:00,3,0,0,1,34.44,37.12,39,15.0013,439.09732
2012-07-28 12:00:00,3,0,0,1,34.44,37.88,41,15.0013,493.007
2012-07-28 13:00:00,3,0,0,1,35.26,39.395,41,19.0012,511.3827
2012-07-28 14:00:00,3,0,0,1,35.26,38.635,39,16.9979,484.2369
2012-07-28 15:00:00,3,0,0,1,36.08,38.635,32,19.0012,444.3705
2012-07-28 16:00:00,3,0,0,1,35.26,38.635,39,15.0013,486.33618
2012-07-28 17:00:00,3,0,0,1,33.62,37.88,46,12.998,396.26035
2012-07-28 18:00:00,3,0,0,1,33.62,37.12,43,19.0012,494.5629
2012-07-28 19:00:00,3,0,0,1,27.88,31.82,83,0.0,300.2111
2012-07-28 20:00:00,3,0,0,1,27.06,30.305,83,15.0013,201.5398
2012-07-28 21:00:00,3,0,0,1,27.06,30.305,78,6.0032,238.1129
2012-07-28 22:00:00,3,0,0,1,27.06,30.305,78,6.0032,141.43832
2012-07-28 23:00:00,3,0,0,1,27.06,30.305,83,6.0032,135.1015
2012-07-29 00:00:00,3,0,0,1,27.06,29.545,89,8.9981,160.77519
2012-07-29 01:00:00,3,0,0,1,27.06,30.305,83,7.0015,131.60582
2012-07-29 02:00:00,3,0,0,1,27.06,31.06,74,8.9981,88.284584
2012-07-29 03:00:00,3,0,0,1,27.06,31.06,69,15.0013,43.76912
2012-07-29 04:00:00,3,0,0,1,26.24,30.305,69,12.998,12.585464
2012-07-29 05:00:00,3,0,0,1,25.42,29.545,78,12.998,17.975157
2012-07-29 06:00:00,3,0,0,1,26.24,30.305,73,11.0014,30.08513
2012-07-29 07:00:00,3,0,0,1,27.06,31.06,69,16.9979,64.31063
2012-07-29 08:00:00,3,0,0,1,28.7,32.575,65,15.0013,152.61375
2012-07-29 09:00:00,3,0,0,1,29.52,34.09,62,16.9979,303.94012
2012-07-29 10:00:00,3,0,0,1,30.34,34.09,62,0.0,395.08395
2012-07-29 11:00:00,3,0,0,1,31.16,34.85,55,15.0013,503.40692
2012-07-29 12:00:00,3,0,0,1,31.16,34.85,55,22.0028,635.04675
2012-07-29 13:00:00,3,0,0,1,32.8,37.12,49,15.0013,588.6883
2012-07-29 14:00:00,3,0,0,1,32.8,36.365,46,12.998,471.1267
2012-07-29 15:00:00,3,0,0,1,32.8,36.365,43,8.9981,509.99783
2012-07-29 16:00:00,3,0,0,1,32.8,36.365,43,8.9981,475.36572
2012-07-29 17:00:00,3,0,0,1,33.62,37.12,41,11.0014,403.2732
2012-07-29 18:00:00,3,0,0,1,32.8,35.605,41,19.9995,543.8101
2012-07-29 19:00:00,3,0,0,1,31.16,34.85,55,11.0014,376.30408
2012-07-29 20:00:00,3,0,0,1,30.34,34.85,66,7.0015,352.60144
2012-07-29 21:00:00,3,0,0,1,29.52,34.09,70,8.9981,208.46373
2012-07-29 22:00:00,3,0,0,1,28.7,32.575,70,7.0015,186.25383
2012-07-29 23:00:00,3,0,0,1,28.7,32.575,70,0.0,124.29587
2012-07-30 00:00:00,3,0,1,1,28.7,33.335,74,6.0032,69.70588
2012-07-30 01:00:00,3,0,1,1,28.7,33.335,74,0.0,19.15321
2012-07-30 02:00:00,3,0,1,1,27.88,31.82,74,0.0,14.434115
2012-07-30 03:00:00,3,0,1,1,27.06,30.305,83,0.0,7.0053616
2012-07-30 04:00:00,3,0,1,1,27.06,30.305,83,0.0,9.188967
2012-07-30 05:00:00,3,0,1,1,27.06,30.305,83,7.0015,43.194153
2012-07-30 06:00:00,3,0,1,1,27.06,30.305,83,11.0014,167.8941
2012-07-30 07:00:00,3,0,1,1,28.7,33.335,79,6.0032,473.98117
2012-07-30 08:00:00,3,0,1,2,29.52,34.85,74,7.0015,666.0125
2012-07-30 09:00:00,3,0,1,2,30.34,34.85,70,0.0,361.3537
2012-07-30 10:00:00,3,0,1,2,30.34,34.85,66,15.0013,220.61636
2012-07-30 11:00:00,3,0,1,2,31.98,36.365,55,8.9981,234.36095
2012-07-30 12:00:00,3,0,1,2,31.16,35.605,58,7.0015,276.45877
2012-07-30 13:00:00,3,0,1,1,32.8,37.12,49,11.0014,279.32266
2012-07-30 14:00:00,3,0,1,1,32.8,37.12,49,15.0013,235.17793
2012-07-30 15:00:00,3,0,1,1,32.8,37.12,49,16.9979,279.845
2012-07-30 16:00:00,3,0,1,1,32.8,37.12,49,19.0012,435.36646
2012-07-30 17:00:00,3,0,1,1,31.16,34.85,55,22.0028,852.56915
2012-07-30 18:00:00,3,0,1,1,31.16,35.605,58,27.9993,710.7677
2012-07-30 19:00:00,3,0,1,1,33.62,38.635,52,11.0014,513.5179
2012-07-30 20:00:00,3,0,1,1,29.52,34.09,70,15.0013,385.83377
2012-07-30 21:00:00,3,0,1,1,29.52,34.09,70,12.998,301.88705
2012-07-30 22:00:00,3,0,1,2,28.7,33.335,74,15.0013,239.83025
2012-07-30 23:00:00,3,0,1,1,28.7,33.335,74,12.998,132.18665
2012-07-31 00:00:00,3,0,1,1,27.88,31.82,79,8.9981,54.742912
2012-07-31 01:00:00,3,0,1,1,27.06,30.305,83,8.9981,26.648687
2012-07-31 02:00:00,3,0,1,1,27.06,30.305,83,8.9981,11.999276
2012-07-31 03:00:00,3,0,1,1,27.06,30.305,83,6.0032,7.0053616
2012-07-31 04:00:00,3,0,1,1,27.06,30.305,83,6.0032,9.188967
2012-07-31 05:00:00,3,0,1,1,27.06,30.305,83,11.0014,38.023605
2012-07-31 06:00:00,3,0,1,1,26.24,28.79,89,11.0014,183.13371
2012-07-31 07:00:00,3,0,1,1,27.88,31.82,83,15.0013,514.5751
2012-07-31 08:00:00,3,0,1,1,28.7,33.335,79,8.9981,666.6216
2012-07-31 09:00:00,3,0,1,1,29.52,34.09,70,7.0015,345.3022
2012-07-31 10:00:00,3,0,1,1,29.52,34.09,66,0.0,236.87434
2012-07-31 11:00:00,3,0,1,1,31.16,35.605,58,0.0,235.1471
2012-07-31 12:00:00,3,0,1,1,32.8,36.365,46,0.0,280.75278
2012-07-31 13:00:00,3,0,1,1,32.8,37.88,55,19.0012,292.4076
2012-07-31 14:00:00,3,0,1,1,32.8,37.88,55,19.0012,274.25085
2012-07-31 15:00:00,3,0,1,1,31.16,35.605,62,8.9981,305.63138
2012-07-31 16:00:00,3,0,1,1,31.16,35.605,58,15.0013,449.04105
2012-07-31 17:00:00,3,0,1,1,31.98,35.605,52,15.0013,815.5274
2012-07-31 18:00:00,3,0,1,1,31.16,34.85,55,19.0012,862.97156
2012-07-31 19:00:00,3,0,1,3,30.34,34.09,62,23.9994,412.6962
2012-07-31 20:00:00,3,0,1,3,28.7,32.575,70,12.998,314.49118
2012-07-31 21:00:00,3,0,1,1,27.88,31.82,79,12.998,287.44833
2012-07-31 22:00:00,3,0,1,1,27.88,31.82,74,16.9979,242.6404
2012-07-31 23:00:00,3,0,1,2,27.06,30.305,83,11.0014,148.41832
2012-08-20 00:00:00,3,0,1,2,24.6,28.03,83,7.0015,42.906574
2012-08-20 01:00:00,3,0,1,1,24.6,28.03,83,11.0014,21.905617
2012-08-20 02:00:00,3,0,1,1,24.6,28.03,83,11.0014,11.045832
2012-08-20 03:00:00,3,0,1,1,24.6,27.275,88,7.0015,9.194591
2012-08-20 04:00:00,3,0,1,2,24.6,28.03,83,6.0032,7.7575603
2012-08-20 05:00:00,3,0,1,2,24.6,28.03,83,0.0,42.959354
2012-08-20 06:00:00,3,0,1,2,24.6,28.79,78,8.9981,172.21762
2012-08-20 07:00:00,3,0,1,2,25.42,29.545,78,8.9981,533.2553
2012-08-20 08:00:00,3,0,1,2,25.42,29.545,73,7.0015,714.9811
2012-08-20 09:00:00,3,0,1,2,26.24,30.305,69,0.0,340.96634
2012-08-20 10:00:00,3,0,1,2,26.24,30.305,69,6.0032,224.7684
2012-08-20 11:00:00,3,0,1,1,27.06,31.06,65,7.0015,285.3179
2012-08-20 12:00:00,3,0,1,2,27.06,31.06,61,7.0015,358.8093
2012-08-20 13:00:00,3,0,1,1,28.7,32.575,58,8.9981,289.94772
2012-08-20 14:00:00,3,0,1,1,29.52,33.335,54,11.0014,336.3579
2012-08-20 15:00:00,3,0,1,1,29.52,33.335,54,16.9979,328.14484
2012-08-20 16:00:00,3,0,1,1,29.52,33.335,54,16.9979,499.83414
2012-08-20 17:00:00,3,0,1,1,28.7,32.575,58,19.0012,830.72485
2012-08-20 18:00:00,3,0,1,2,25.42,29.545,78,16.9979,514.5775
2012-08-20 19:00:00,3,0,1,2,25.42,29.545,78,12.998,362.84412
2012-08-20 20:00:00,3,0,1,2,25.42,28.79,83,19.0012,168.09677
2012-08-20 21:00:00,3,0,1,1,24.6,28.03,83,0.0,282.9982
2012-08-20 22:00:00,3,0,1,2,24.6,28.03,83,0.0,141.71072
2012-08-20 23:00:00,3,0,1,2,24.6,28.03,83,0.0,141.72472
2012-08-21 00:00:00,3,0,1,2,24.6,28.03,83,6.0032,49.21376
2012-08-21 01:00:00,3,0,1,2,24.6,28.03,83,8.9981,14.359822
2012-08-21 02:00:00,3,0,1,2,23.78,27.275,88,19.0012,6.832081
2012-08-21 03:00:00,3,0,1,1,22.96,26.515,88,0.0,8.400006
2012-08-21 04:00:00,3,0,1,1,22.96,26.515,88,0.0,7.4948006
2012-08-21 05:00:00,3,0,1,1,22.96,26.515,83,6.0032,43.357834
2012-08-21 06:00:00,3,0,1,1,22.96,26.515,83,7.0015,144.65918
2012-08-21 07:00:00,3,0,1,1,24.6,28.79,78,7.0015,491.09805
2012-08-21 08:00:00,3,0,1,1,24.6,28.79,78,8.9981,722.7795
2012-08-21 09:00:00,3,0,1,1,26.24,30.305,69,0.0,337.2716
2012-08-21 10:00:00,3,0,1,1,27.06,31.06,61,7.0015,233.4191
2012-08-21 11:00:00,3,0,1,1,28.7,32.575,54,0.0,266.722
2012-08-21 12:00:00,3,0,1,1,29.52,32.575,45,0.0,298.8273
2012-08-21 13:00:00,3,0,1,1,30.34,32.575,40,0.0,340.72433
2012-08-21 14:00:00,3,0,1,1,31.16,33.335,37,6.0032,252.9753
2012-08-21 15:00:00,3,0,1,1,31.16,33.335,37,0.0,320.88013
2012-08-21 16:00:00,3,0,1,1,31.16,33.335,37,0.0,477.94223
2012-08-21 17:00:00,3,0,1,1,30.34,33.335,51,19.0012,798.81683
2012-08-21 18:00:00,3,0,1,1,29.52,33.335,54,15.0013,882.06116
2012-08-21 19:00:00,3,0,1,3,25.42,29.545,73,7.0015,278.7343
2012-08-21 20:00:00,3,0,1,1,26.24,30.305,73,0.0,340.01233
2012-08-21 21:00:00,3,0,1,1,26.24,30.305,73,0.0,320.63052
2012-08-21 22:00:00,3,0,1,1,26.24,29.545,78,0.0,235.87009
2012-08-21 23:00:00,3,0,1,1,25.42,28.79,83,0.0,183.0738
2012-08-22 00:00:00,3,0,1,1,25.42,28.79,83,7.0015,56.105244
2012-08-22 01:00:00,3,0,1,1,25.42,29.545,78,0.0,31.361288
2012-08-22 02:00:00,3,0,1,1,25.42,29.545,78,0.0,15.079374
2012-08-22 03:00:00,3,0,1,1,25.42,29.545,78,0.0,9.370579
2012-08-22 04:00:00,3,0,1,1,23.78,27.275,83,7.0015,7.6286917
2012-08-22 05:00:00,3,0,1,1,24.6,28.79,78,0.0,48.42988
2012-08-22 06:00:00,3,0,1,1,25.42,29.545,73,0.0,160.19017
2012-08-22 07:00:00,3,0,1,1,25.42,29.545,78,0.0,487.70053
2012-08-22 08:00:00,3,0,1,1,26.24,30.305,73,6.0032,654.9863
2012-08-22 09:00:00,3,0,1,1,27.88,31.82,65,0.0,334.10147
2012-08-22 10:00:00,3,0,1,1,28.7,32.575,61,6.0032,238.8081
2012-08-22 11:00:00,3,0,1,1,29.52,33.335,58,6.0032,249.05803
2012-08-22 12:00:00,3,0,1,1,30.34,33.335,51,0.0,302.49658
2012-08-22 13:00:00,3,0,1,1,31.16,34.09,48,7.0015,286.26993
2012-08-22 14:00:00,3,0,1,1,31.16,34.09,45,7.0015,231.46086
2012-08-22 15:00:00,3,0,1,1,31.16,34.09,48,8.9981,276.7128
2012-08-22 16:00:00,3,0,1,3,30.34,34.09,55,15.0013,359.07184
2012-08-22 17:00:00,3,0,1,3,30.34,34.09,55,15.0013,814.6253
2012-08-22 18:00:00,3,0,1,3,27.06,31.06,61,15.0013,853.63007
2012-08-22 19:00:00,3,0,1,2,27.06,31.06,74,0.0,446.42447
2012-08-22 20:00:00,3,0,1,1,26.24,30.305,73,12.998,416.234
2012-08-22 21:00:00,3,0,1,1,26.24,30.305,73,0.0,320.63052
2012-08-22 22:00:00,3,0,1,1,26.24,30.305,73,0.0,242.31111
2012-08-22 23:00:00,3,0,1,1,26.24,28.79,83,0.0,172.66484
2012-08-23 00:00:00,3,0,1,1,26.24,29.545,78,0.0,66.60544
2012-08-23 01:00:00,3,0,1,1,25.42,28.79,83,0.0,31.936426
2012-08-23 02:00:00,3,0,1,1,25.42,28.79,83,0.0,12.006385
2012-08-23 03:00:00,3,0,1,1,25.42,28.79,83,6.0032,9.995145
2012-08-23 04:00:00,3,0,1,1,25.42,28.79,83,0.0,7.4372272
2012-08-23 05:00:00,3,0,1,1,25.42,28.79,83,0.0,45.852554
2012-08-23 06:00:00,3,0,1,2,24.6,27.275,88,6.0032,122.26794
2012-08-23 07:00:00,3,0,1,2,25.42,28.79,83,6.0032,302.4562
2012-08-23 08:00:00,3,0,1,2,27.06,31.06,74,6.0032,662.56805
2012-08-23 09:00:00,3,0,1,2,28.7,32.575,70,0.0,360.01102
2012-08-23 10:00:00,3,0,1,1,30.34,34.09,58,6.0032,239.9143
2012-08-23 11:00:00,3,0,1,1,31.16,34.09,48,6.0032,241.20914
2012-08-23 12:00:00,3,0,1,1,31.98,34.09,38,0.0,302.59555
2012-08-23 13:00:00,3,0,1,1,33.62,36.365,38,6.0032,289.58984
2012-08-23 14:00:00,3,0,1,1,31.98,34.85,46,15.0013,225.57475
2012-08-23 15:00:00,3,0,1,1,31.98,34.85,46,8.9981,283.37387
2012-08-23 16:00:00,3,0,1,1,31.16,34.09,48,11.0014,447.20255
2012-08-23 17:00:00,3,0,1,1,31.16,34.09,45,15.0013,826.8945
2012-08-23 18:00:00,3,0,1,1,30.34,33.335,48,15.0013,847.0323
2012-08-23 19:00:00,3,0,1,1,29.52,33.335,51,6.0032,427.92157
2012-08-23 20:00:00,3,0,1,1,28.7,32.575,61,7.0015,421.3186
2012-08-23 21:00:00,3,0,1,1,28.7,32.575,61,8.9981,347.76492
2012-08-23 22:00:00,3,0,1,2,27.88,31.82,61,7.0015,266.36472
2012-08-23 23:00:00,3,0,1,2,27.06,31.06,69,0.0,135.60815
2012-08-24 00:00:00,3,0,1,2,27.06,31.06,69,0.0,57.780376
2012-08-24 01:00:00,3,0,1,2,26.24,30.305,73,0.0,19.485174
2012-08-24 02:00:00,3,0,1,1,27.06,31.06,69,0.0,12.248395
2012-08-24 03:00:00,3,0,1,1,26.24,30.305,73,0.0,7.737812
2012-08-24 04:00:00,3,0,1,2,26.24,30.305,73,0.0,8.362037
2012-08-24 05:00:00,3,0,1,1,26.24,29.545,78,0.0,48.054
2012-08-24 06:00:00,3,0,1,2,25.42,28.79,83,0.0,150.42383
2012-08-24 07:00:00,3,0,1,2,26.24,29.545,78,0.0,418.9784
2012-08-24 08:00:00,3,0,1,2,27.06,31.06,74,0.0,662.56805
2012-08-24 09:00:00,3,0,1,2,29.52,33.335,58,0.0,345.07834
2012-08-24 10:00:00,3,0,1,2,31.16,34.09,48,0.0,246.0434
2012-08-24 11:00:00,3,0,1,2,31.16,34.09,48,7.0015,259.616
2012-08-24 12:00:00,3,0,1,2,31.16,34.09,45,6.0032,309.0464
2012-08-24 13:00:00,3,0,1,2,32.8,35.605,41,7.0015,301.05286
2012-08-24 14:00:00,3,0,1,1,31.98,34.85,43,7.0015,230.02885
2012-08-24 15:00:00,3,0,1,2,31.16,34.09,48,8.9981,327.35406
2012-08-24 16:00:00,3,0,1,2,31.16,34.09,48,8.9981,453.63217
2012-08-24 17:00:00,3,0,1,2,30.34,33.335,51,15.0013,842.1644
2012-08-24 18:00:00,3,0,1,2,29.52,34.09,62,12.998,835.5457
2012-08-24 19:00:00,3,0,1,2,29.52,33.335,58,11.0014,497.17303
2012-08-24 20:00:00,3,0,1,2,28.7,32.575,65,15.0013,372.2081
2012-08-24 21:00:00,3,0,1,2,28.7,32.575,61,11.0014,304.99692
2012-08-24 22:00:00,3,0,1,2,28.7,32.575,61,0.0,248.08716
2012-08-24 23:00:00,3,0,1,2,27.88,31.82,69,6.0032,135.8184
2012-08-25 00:00:00,3,0,0,2,28.7,32.575,61,0.0,130.75475
2012-08-25 01:00:00,3,0,0,2,27.88,31.82,69,0.0,120.32661
2012-08-25 02:00:00,3,0,0,2,27.06,31.06,74,6.0032,109.29658
2012-08-25 03:00:00,3,0,0,1,27.06,31.06,69,6.0032,44.113213
2012-08-25 04:00:00,3,0,0,2,27.06,31.06,69,7.0015,12.287045
2012-08-25 05:00:00,3,0,0,2,26.24,30.305,73,11.0014,8.679697
2012-08-25 06:00:00,3,0,0,2,26.24,29.545,78,11.0014,30.885752
2012-08-25 07:00:00,3,0,0,2,26.24,29.545,78,12.998,57.72227
2012-08-25 08:00:00,3,0,0,2,27.06,31.06,74,16.9979,240.4245
2012-08-25 09:00:00,3,0,0,2,27.88,31.82,69,19.0012,289.1348
2012-08-25 10:00:00,3,0,0,2,28.7,32.575,65,19.9995,420.38644
2012-08-25 11:00:00,3,0,0,2,29.52,34.09,62,19.0012,497.5079
2012-08-25 12:00:00,3,0,0,3,29.52,33.335,54,26.0027,437.78793
2012-08-25 13:00:00,3,0,0,2,29.52,33.335,51,23.9994,560.1524
2012-08-25 14:00:00,3,0,0,3,27.06,31.06,65,16.9979,330.1601
2012-08-25 15:00:00,3,0,0,2,26.24,30.305,73,22.0028,370.49173
2012-08-25 16:00:00,3,0,0,2,27.06,31.06,74,19.9995,450.90002
2012-08-25 17:00:00,3,0,0,2,27.06,31.06,74,22.0028,481.9488
2012-08-25 18:00:00,3,0,0,2,27.06,31.06,69,31.0009,454.86377
2012-08-25 19:00:00,3,0,0,2,26.24,29.545,78,19.9995,293.34076
2012-08-25 20:00:00,3,0,0,3,25.42,28.79,83,16.9979,141.6726
2012-08-25 21:00:00,3,0,0,1,25.42,28.79,83,23.9994,209.05981
2012-08-25 22:00:00,3,0,0,1,25.42,28.79,83,23.9994,143.75851
2012-08-25 23:00:00,3,0,0,2,25.42,28.79,83,16.9979,78.174126
2012-08-26 00:00:00,3,0,0,1,26.24,28.79,89,16.9979,148.16985
2012-08-26 01:00:00,3,0,0,1,26.24,28.79,89,12.998,79.287636
2012-08-26 02:00:00,3,0,0,2,26.24,28.79,89,15.0013,97.18532
2012-08-26 03:00:00,3,0,0,2,26.24,28.79,89,16.9979,36.321163
2012-08-26 04:00:00,3,0,0,2,26.24,28.79,89,12.998,11.15415
2012-08-26 05:00:00,3,0,0,1,26.24,28.79,89,12.998,11.260918
2012-08-26 06:00:00,3,0,0,1,25.42,28.03,88,19.9995,20.857628
2012-08-26 07:00:00,3,0,0,1,26.24,28.79,89,12.998,76.00804
2012-08-26 08:00:00,3,0,0,1,27.88,31.82,79,19.0012,215.19054
2012-08-26 09:00:00,3,0,0,1,27.88,31.82,79,16.9979,269.64545
2012-08-26 10:00:00,3,0,0,1,30.34,34.85,66,26.0027,453.72476
2012-08-26 11:00:00,3,0,0,1,30.34,34.85,66,23.9994,532.52527
2012-08-26 12:00:00,3,0,0,3,29.52,34.85,74,23.9994,302.95837
2012-08-26 13:00:00,3,0,0,3,27.06,30.305,78,27.9993,234.3596
2012-08-26 14:00:00,3,0,0,1,26.24,28.79,89,7.0015,347.4591
2012-08-26 15:00:00,3,0,0,3,26.24,28.79,89,19.0012,190.4815
2012-08-26 16:00:00,3,0,0,3,26.24,28.79,89,19.0012,131.29988
2012-08-26 17:00:00,3,0,0,1,26.24,28.79,89,15.0013,289.88937
2012-08-26 18:00:00,3,0,0,2,26.24,28.79,89,6.0032,231.26614
2012-08-26 19:00:00,3,0,0,2,26.24,28.79,89,11.0014,272.9538
2012-08-26 20:00:00,3,0,0,1,26.24,28.79,89,11.0014,168.91965
2012-08-26 21:00:00,3,0,0,1,26.24,28.79,83,8.9981,191.04411
2012-08-26 22:00:00,3,0,0,1,25.42,28.03,88,6.0032,154.04097
2012-08-26 23:00:00,3,0,0,1,25.42,28.79,83,6.0032,146.8263
2012-08-27 00:00:00,3,0,1,1,25.42,28.79,83,0.0,69.91843
2012-08-27 01:00:00,3,0,1,1,25.42,28.03,88,6.0032,27.701656
2012-08-27 02:00:00,3,0,1,1,25.42,28.03,88,8.9981,5.677523
2012-08-27 03:00:00,3,0,1,1,25.42,28.03,88,6.0032,9.096145
2012-08-27 04:00:00,3,0,1,1,25.42,28.79,83,0.0,7.4372272
2012-08-27 05:00:00,3,0,1,1,25.42,28.03,88,0.0,44.650448
2012-08-27 06:00:00,3,0,1,1,25.42,28.03,88,0.0,151.68684
2012-08-27 07:00:00,3,0,1,1,27.06,30.305,83,0.0,261.36526
2012-08-27 08:00:00,3,0,1,1,27.06,30.305,83,6.0032,544.37756
2012-08-27 09:00:00,3,0,1,1,27.06,30.305,83,7.0015,316.1178
2012-08-27 10:00:00,3,0,1,1,29.52,34.85,74,8.9981,224.8859
2012-08-27 11:00:00,3,0,1,1,30.34,34.85,66,12.998,249.63432
2012-08-27 12:00:00,3,0,1,1,31.16,35.605,62,0.0,337.00168
2012-08-27 13:00:00,3,0,1,1,31.16,35.605,57,11.0014,291.60254
2012-08-27 14:00:00,3,0,1,1,32.8,37.12,49,6.0032,227.46344
2012-08-27 15:00:00,3,0,1,1,32.8,37.88,55,19.9995,322.19577
2012-08-27 16:00:00,3,0,1,1,32.8,37.88,55,16.9979,462.89346
2012-08-27 17:00:00,3,0,1,1,32.8,36.365,46,15.0013,801.1579
2012-08-27 18:00:00,3,0,1,1,31.98,35.605,52,16.9979,786.5227
2012-08-27 19:00:00,3,0,1,1,30.34,34.85,70,15.0013,629.3757
2012-08-27 20:00:00,3,0,1,1,30.34,34.85,70,12.998,500.54965
2012-08-27 21:00:00,3,0,1,1,29.52,34.85,74,12.998,310.21722
2012-08-27 22:00:00,3,0,1,1,28.7,33.335,84,12.998,195.76698
2012-08-27 23:00:00,3,0,1,1,28.7,33.335,84,11.0014,126.12562
2012-08-28 00:00:00,3,0,1,1,28.7,33.335,84,16.9979,48.153263
2012-08-28 01:00:00,3,0,1,1,27.88,31.82,89,12.998,13.410476
2012-08-28 02:00:00,3,0,1,1,27.88,31.82,83,16.9979,9.889017
2012-08-28 03:00:00,3,0,1,1,27.06,29.545,89,8.9981,5.5131927
2012-08-28 04:00:00,3,0,1,1,27.06,30.305,83,8.9981,8.371872
2012-08-28 05:00:00,3,0,1,2,27.06,30.305,83,6.0032,45.669914
2012-08-28 06:00:00,3,0,1,2,27.06,29.545,89,7.0015,160.50542
2012-08-28 07:00:00,3,0,1,2,27.06,30.305,83,7.0015,497.87384
2012-08-28 08:00:00,3,0,1,2,27.06,31.06,85,7.0015,383.89603
2012-08-28 09:00:00,3,0,1,2,28.7,33.335,79,11.0014,361.70316
2012-08-28 10:00:00,3,0,1,1,30.34,34.09,62,16.9979,203.27853
2012-08-28 11:00:00,3,0,1,1,31.98,36.365,55,16.9979,258.5248
2012-08-28 12:00:00,3,0,1,1,32.8,37.12,49,19.0012,300.3388
2012-08-28 13:00:00,3,0,1,1,33.62,37.12,43,19.9995,263.81213
2012-08-28 14:00:00,3,0,1,1,34.44,37.12,38,22.0028,245.44836
2012-08-28 15:00:00,3,0,1,1,33.62,36.365,34,19.9995,286.53598
2012-08-28 16:00:00,3,0,1,1,33.62,35.605,33,22.0028,418.52414
2012-08-28 17:00:00,3,0,1,1,32.8,34.85,35,26.0027,835.95575
2012-08-28 18:00:00,3,0,1,1,31.98,34.85,40,16.9979,809.2233
2012-08-28 19:00:00,3,0,1,1,30.34,33.335,45,11.0014,586.3353
2012-08-28 20:00:00,3,0,1,1,29.52,33.335,48,7.0015,409.58633
2012-08-28 21:00:00,3,0,1,1,29.52,33.335,48,6.0032,297.89117
2012-08-28 22:00:00,3,0,1,1,28.7,32.575,54,0.0,272.98126
2012-08-28 23:00:00,3,0,1,1,27.88,31.82,57,0.0,163.60048
2012-08-29 00:00:00,3,0,1,1,27.06,31.06,69,0.0,68.70265
2012-08-29 01:00:00,3,0,1,1,26.24,30.305,69,8.9981,22.987463
2012-08-29 02:00:00,3,0,1,1,25.42,29.545,73,8.9981,8.441885
2012-08-29 03:00:00,3,0,1,1,25.42,29.545,73,7.0015,9.978594
2012-08-29 04:00:00,3,0,1,1,24.6,29.545,73,15.0013,8.543477
2012-08-29 05:00:00,3,0,1,1,24.6,29.545,73,12.998,35.329304
2012-08-29 06:00:00,3,0,1,1,24.6,29.545,73,12.998,171.13533
2012-08-29 07:00:00,3,0,1,1,26.24,30.305,65,6.0032,429.96652
2012-08-29 08:00:00,3,0,1,1,27.06,31.06,61,11.0014,714.6709
2012-08-29 09:00:00,3,0,1,1,28.7,32.575,51,12.998,361.28427
2012-08-29 10:00:00,3,0,1,1,29.52,33.335,48,11.0014,235.31401
2012-08-29 11:00:00,3,0,1,1,29.52,32.575,45,0.0,253.60127
2012-08-29 12:00:00,3,0,1,1,31.16,34.09,40,0.0,322.36005
2012-08-29 13:00:00,3,0,1,1,30.34,33.335,42,0.0,318.64804
2012-08-29 14:00:00,3,0,1,1,31.16,34.09,40,6.0032,237.25043
2012-08-29 15:00:00,3,0,1,1,31.16,34.09,40,12.998,284.04407
2012-08-29 16:00:00,3,0,1,1,31.16,33.335,37,8.9981,466.42523
2012-08-29 17:00:00,3,0,1,1,31.98,34.09,35,15.0013,815.4664
2012-08-29 18:00:00,3,0,1,1,30.34,33.335,42,11.0014,877.22705
2012-08-29 19:00:00,3,0,1,1,28.7,32.575,54,12.998,621.7541
